Track_URI,Track_Name,Main_Artist,Album,Track_Popularity,Release_Year,Album_Popularity,Artist_Popularity,Artist_Followers,Artist_Genres
spotify:track:2KBRNUt33CrlaFPEz4bQYs,"Favorite Bitch (feat. Ty Dolla $ign)",Eminem,"Music To Be Murdered By - Side B (Deluxe Edition)",54,2020,71,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:2qvc0vB4AAW39DR9j6vXa1,"THE REV3NGE","Joey Bada$$","THE REV3NGE",62,2022,52,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:14246VCxRDGZHqlMlqWSz4,"Wave Gods",Nas,Magic,59,2021,56,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:4bRPecD9suGW8CfNZhzjS1,"EPMD 2 (feat. Eminem & EPMD)",Nas,"King's Disease II",55,2021,58,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:1N9fCcMU7wCXbNO3EpwPkd,Speechless,Nas,Magic,51,2021,56,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:6DxuDt3ixGmXWKOTwaA2vz,"Meet Joe Black",Nas,Magic,50,2021,56,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:465eCPwUAz2qz7IdQaxUui,Rare,Nas,"King's Disease II",54,2021,58,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:7IZwjpLSvABzr1E7xeBaRJ,"Death Row East",Nas,"King's Disease II",50,2021,58,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:69WMdZSqdQwFgLVpbMsZ2J,WIN,"Jay Rock",Redemption,65,2018,66,71,1430707,"conscious hip hop, hip hop, rap, southern hip hop, trap"
spotify:track:6SAoc6VOdjVrAZe9R2zkVv,"Still Smokin","Snoop Dogg",BODR,59,2022,55,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:0hbPdHxWGRQFryHB3YKajd,"Outside The Box","Snoop Dogg",BODR,46,2022,55,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:7EzY5a2CMrK5KqCxoOeyIj,"Two Words","Kanye West","The College Dropout (Explicit)",0,2004,0,88,20708785,"chicago rap, hip hop, rap"
spotify:track:6bvV5L5afKykg819xAIJWt,"First Person",CYNE,"Time Being (Deluxe Edition)",0,2017,0,42,43759,"jazz rap"
spotify:track:5T4zLnPeoi7bES97eG0Z7h,Conflicted,"Snoop Dogg",BODR,52,2022,55,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:5jbDih9bLGmI8ycUKkN5XA,Perfect,Logic,"No Pressure",70,2020,65,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:7rKKh8AGVXuNXgLBpTBTFH,"One Day (ft. Ryan Tedder)",Logic,YSIV,46,2018,59,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:4s2BWgnSQ9NZiOQM4PP4HB,"44 Bars",Logic,"Bobby Tarantino",64,2016,62,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:3e7Y6sfFlIdBMJhX7wpqVO,"44 More",Logic,"Bobby Tarantino II",68,2018,67,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:3iVFBmRZtDXdp8tFGpK0Et,"Dead Presidents lll",Logic,"YS Collection Vol. 1",46,2021,61,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:0bzX26mfmUi0djOLemE2b8,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)","Dr. Dre","ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",60,2022,50,78,10140981,"g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:09mGztODFtLe2aGgWIvsVn,Vacancy,"KXNG Crooked","Rise & Fall of Slaughterhouse (Deluxe)",19,2022,24,49,116217,"cali rap, detroit hip hop"
spotify:track:3RmKpob8xzv1pzHEQrMJah,"Let Me Blow Ya Mind",Eve,Scorpion,78,2001,71,65,1265427,"contemporary r&b, dance pop, hip pop, philly rap, r&b, urban contemporary"
spotify:track:3WRT8uD7wYPzIJagtFRVjF,"Therapy Music (feat. Russ)",Logic,"Therapy Music",52,2022,41,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:2FeBslNBMdR9V58uv6hd2t,N95,"Kendrick Lamar","Mr. Morale & The Big Steppers",5,2022,7,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:7pj6P5WnxkZsw3XRc8eMe1,"Count Me Out","Kendrick Lamar","Mr. Morale & The Big Steppers",2,2022,7,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:1TUNcLZZImGkNlviSpQp6H,"Head High","Joey Bada$$","Head High",52,2022,44,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:2LjEovfvxovl807CqAoJS8,"Quentin Tarantino",RZA,"Quentin Tarantino",43,2021,32,63,523116,"east coast hip hop, hardcore hip hop"
spotify:track:44ut2KJnt0HQMnUaMlDv9W,Untitled,Eminem,Recovery,56,2010,82,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:43aeFOIdKz42lWwmsTRqVd,Motivation,T.I.,"Urban Legend",53,2004,61,72,4639486,"atl hip hop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
spotify:track:7tmfrvAm84ntXtwbn1ybgt,Breadcrumbs,Deca,"The Ocean",46,2013,43,39,40578,"jazz rap, nyc rap"
spotify:track:2j8MsmmNqmc6UBEA54KOlY,"American Dream (feat. J. Cole, Kendrick Lamar)",Jeezy,Pressure,56,2017,49,67,2371914,"atl hip hop, crunk, dirty south rap, gangster rap, old school atlanta hip hop, rap, southern hip hop, trap"
spotify:track:0OYvsoV5oASDROlHWjgMV1,"Skinny Ramen Freestyle","Erick the Architect","Self Made",0,2021,0,57,141628,"underground hip hop"
spotify:track:4mkxIvGER9LtK3jsQCTJbi,7.O.D,"2nd Generation Wu",7.O.D,33,2019,23,23,10493,"underground boom bap"
spotify:track:04jxZHjzLOknmIJSgjefyZ,"Headlines (feat. Westside Gunn, Conway & Benny)","DJ Premier","Headlines (feat. Westside Gunn, Conway & Benny)",48,2019,38,63,250257,"east coast hip hop, instrumental hip hop, jazz boom bap, turntablism"
spotify:track:54HSrEMLsBUgt4kkvnwkFw,"Tis The Season (feat. Joey Bada$$)","Audio Push","Tis The Season (feat. Joey Bada$$)",39,2013,29,33,43519,"deep underground hip hop, soul flow, underground hip hop"
spotify:track:6QjIzlHNYMzroD8hSCOrT4,"Last Straw",SMTH,"The SMTH Project 2013",34,2019,24,15,1938,
spotify:track:7ImXlOjKprb3ADIeSTqHmg,Thick,D.I.T.C.,D.I.T.C.,0,2000,0,41,58509,"alternative hip hop, bronx hip hop, hardcore hip hop"
spotify:track:3oFn11Yah34EHZMEZY7FlL,"Fortfied Live","Talib Kweli","Train of Thought: Lost Lyrics, Rare Releases & Beautiful B-Sides, Vol. 1",45,2015,45,52,575927,"conscious hip hop, east coast hip hop, hip hop"
spotify:track:5jAvbp8kEnRPToi4Bzcvzt,Accordion,Madvillain,Madvillainy,0,2004,0,63,556420,"abstract hip hop, alternative hip hop, hip hop, psychedelic hip hop"
spotify:track:3gOmDnZ6kmiLz8H1YLbpRp,"Breath Control (feat. Wiz Khalifa)",Logic,"Breath Control",33,2022,23,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:1WGBOJjwWEsqv5NPQtoBEb,Roaches,?MAYDAY!,"Take Me to Your Leader",33,2012,28,45,133305,"miami hip hop"
spotify:track:0Z3r6x3IrjMf8F78AeQaXB,Fame,U-God,"The Keynote Speaker",17,2013,11,57,122309,"hardcore hip hop, hip hop"
spotify:track:4odNMd9Pv76mGfr84BNODZ,"Long Drive Home","Ugly Heroes","Ugly Heroes",35,2013,34,26,21610,"underground boom bap"
spotify:track:0JwCfQMVc8NlQ3J5tLLf0H,"Self Made","Erick the Architect","Self Made",0,2021,0,57,141628,"underground hip hop"
spotify:track:1xv16OOHQcYUiS0y8pU9Kx,"Put 'Em In Their Place","Mobb Deep","Blood Money",54,2006,49,64,1885780,"east coast hip hop, hardcore hip hop, hip hop, queens hip hop"
spotify:track:74wh9N4UMPpaU0URTP4b0R,"High Fidelity","Jurassic 5","Power In Numbers",18,2002,24,52,427625,"alternative hip hop, hip hop"
spotify:track:2LPUvD5DDOO4UYGkWgjI2C,"Shut Up",Stormzy,"Gang Signs & Prayer",20,2017,17,71,2814012,"grime, uk hip hop"
spotify:track:2tcWFz1eBriu7r1PZqsoe0,"What Would U Do? - Live","Snoop Dogg","Tupac: Live At The House Of Blues",28,2005,38,81,9993866,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap"
spotify:track:3URCEz3axo6lHuDBhg59jz,"Under Pressure","Thug Life","Thug Life: Volume 1",51,1994,57,59,1057839,"gangster rap"
spotify:track:7My9ca9QEIR8MvIOdIrTWA,"From The D 2 The LBC (with Snoop Dogg)",Eminem,"From The D 2 The LBC (with Snoop Dogg)",73,2022,62,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:3OhFdIWYwUJNBQFgdQte8m,Stimulate,Eminem,"The Eminem Show (Expanded Edition)",48,2022,59,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:5IVljeqgE3kofFOApoHu4b,"The Conspiracy Freestyle",Eminem,"The Eminem Show (Expanded Edition)",46,2022,59,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:4OYGHze5MiMkgozardIRxU,"Bump Heads",Eminem,"The Eminem Show (Expanded Edition)",55,2022,59,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:62duQFVb51gug9ajR6Qdiz,"Gangsta Rap Made Me Do It","Ice Cube","Raw Footage",65,2008,57,73,7182301,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap"
spotify:track:6kQoJPP7YyanywmvOFWfxP,"PALM TREES","Mvn Beats","PALM TREES",0,2022,0,0,217,
spotify:track:54RPb4QywtSxlK9ThQvq2G,Carbonite,XZARKHAN,Carbonite,33,2021,23,43,53476,"dark trap, scream rap"
spotify:track:7zvfDihYiJ8RQ1nRcpKBF5,"Mr. Morale","Kendrick Lamar","Mr. Morale & The Big Steppers",1,2022,7,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:42dLRNmTqdwPZIiG0NRBWH,Afterlife,"Flatbush Zombies",Afterlife,51,2020,41,55,1198633,"psychedelic hip hop, rap, underground hip hop"
spotify:track:0IXJuf4reoQ5erS5kEqdwx,"Problemz (feat. Erick The Architect, CJ Fly, The Underachievers, Zombie Juice & Nyck Caution)","Beast Coast","Escape From New York",45,2019,55,43,113200,"underground hip hop"
spotify:track:352gVtB5hVJFWzjLfRsAJy,"The Goddess (feat. Dave B.)","Flatbush Zombies","Vacation In Hell",47,2018,57,55,1198633,"psychedelic hip hop, rap, underground hip hop"
spotify:track:7xemBaUtcXqhHbNQU9zGcM,"Survivors Guilt","Joey Bada$$",2000,51,2022,68,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:7rK0iM6jwuo1oizdx8suQA,"Is This Love ('09) (feat. 50 Cent)",Eminem,"Curtain Call 2",70,2022,70,88,74360232,"detroit hip hop, hip hop, rap"
spotify:track:60Cti8CrcbEQTmTHq8R0tC,"The Baddest","Joey Bada$$",2000,50,2022,68,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:4xxcd6cnmFfj67AmnaF6tc,"Where I Belong","Joey Bada$$",2000,53,2022,68,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:18M1K6KD1OmgJZY4h4zEn4,Eulogy,"Joey Bada$$",2000,48,2022,68,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:2S3PBAzoPAxnmdOtdEuaLW,Zipcodes,"Joey Bada$$",2000,51,2022,68,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:0KBg8fop4DsefGLKkkuenn,"One of Us","Joey Bada$$",2000,50,2022,68,71,3106687,"conscious hip hop, hip hop, rap"
spotify:track:5DXKtoZLm31msT7tNGNHLG,"Vossi Bop",Stormzy,"Heavy Is The Head",70,2019,71,71,2814012,"grime, uk hip hop"
spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,Monster,"Kanye West","My Beautiful Dark Twisted Fantasy",74,2010,83,88,20708785,"chicago rap, hip hop, rap"
spotify:track:3gA7DvQ4kCWK5jlIQXCvOT,"How We Live (feat. Hassaan Mackey)","The Left","Gas Mask (Deluxe Edition)",30,2012,38,26,14578,
spotify:track:469jl4a25IEv3X095AybPc,"Kill Us All (K.U.A.)","Meechy Darko","Gothic Luxury",39,2022,50,45,47181,
spotify:track:6Hab9Nb9aHh26JhmKCH57a,"On GOD [Feat. Freddie Gibbs, A-Trak]","Meechy Darko","Gothic Luxury",36,2022,50,45,47181,
spotify:track:4EwwOC5ajOeyCVdPrScy5t,"IMPALAS & HYDRAULICS (Ft. The Game)",REASON,"IMPALAS & HYDRAULICS (Ft. The Game)",50,2022,40,51,198485,"indie hip hop, underground hip hop"
spotify:track:4Red8fs87G5istv5L8S9kU,"Vinyl Days (feat. DJ Premier)",Logic,"Vinyl Days",45,2022,35,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:5JVZ62EMS4kvo7nzvDL4nE,"Casamigos Freestyle","Nyck Caution","Casamigos Freestyle",23,2022,13,46,89673,"indie hip hop, underground hip hop"
spotify:track:70hDklZStSazrExPjHJPfR,Extinct,REASON,"New Beginnings",59,2020,54,51,198485,"indie hip hop, underground hip hop"
spotify:track:1LFDDwqjZtSzjXWIYXbY5O,BLACKWHITEBOY,Logic,"Vinyl Days",51,2022,59,74,5924862,"conscious hip hop, hip hop, pop rap, rap"
spotify:track:0YeUVm23SAkUruwEx9LWnt,Savior,"Kendrick Lamar","Mr. Morale & The Big Steppers",3,2022,7,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:1c3zgIrrFkhnavRt20lsqu,"Method Man (feat. Method Man) - Home Grown Version","Wu-Tang Clan","Enter The Wu-Tang (36 Chambers) [Expanded Edition]",49,1993,75,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:7DKJP7ksSaJn4YyBkcBDii,"The Highs & The Lows","Chance the Rapper","The Highs & The Lows",61,2022,50,71,5912105,"chicago rap, conscious hip hop, hip hop, pop rap, rap"
spotify:track:59ClUavkkfRhryajZBn2Lf,"Johnny P's Caddy","Benny The Butcher","Tana Talk 4",65,2022,58,61,333651,"alternative hip hop, boom bap, buffalo hip hop, hip hop, upstate ny rap"
spotify:track:0la0j39Xsph1SHDUJCXJkp,Unbelievable,"Dave East",HDIGH,42,2022,39,59,647220,"harlem hip hop, nyc rap, southern hip hop, trap"
spotify:track:1q8DwZtQen5fvyB7cKbShC,Walkin,"Denzel Curry","Melt My Eyez See Your Future",73,2022,70,70,2358391,"dark trap, drill, hip hop, miami hip hop, pop rap, rap, trap, underground hip hop"
spotify:track:1t7WfCStM6zgIHWF3koej7,"No Gold Teeth","Danger Mouse","Cheat Codes",47,2022,59,56,205678,mashup
spotify:track:1pRkGgpQGX6nr8PrO1NMIs,"Because (feat. Joey Bada$$, Russ, and Dylan Cartlidge)","Danger Mouse","Cheat Codes",56,2022,59,56,205678,mashup
spotify:track:6gI9b2VsoWhjhIuIeToDVs,"Die Hard","Kendrick Lamar","Mr. Morale & The Big Steppers",4,2022,7,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:19Fg3WrTfo35Ji3PtfZE6J,"Auntie Diaries","Kendrick Lamar","Mr. Morale & The Big Steppers",1,2022,7,87,24838118,"conscious hip hop, hip hop, rap, west coast rap"
spotify:track:6I8M79ue9mmZFlZpzaWmoo,"Dodger Blue",Brownside,"Bangin' Story'z",34,2016,34,37,116698,"chicano rap, west coast rap"
spotify:track:6CHZw9bzO1GGnNp9ViIasD,"805 Getting Down (feat. Lil Vandal)",SSOL,"Cant Knock The Hustle",20,2007,14,9,10626,"chicano rap"
spotify:track:0voL4ajk1RV78AOCaHcVGc,"Smokin Smokin",Foesum,"What Legends Are Made Of",12,2016,10,27,25112,"g funk, popping, west coast rap"
spotify:track:0LMvPLVZaWsYRmsvgo8ppr,"El Mero Mero","Georgee Vee","El Mero Mero",15,2020,7,10,791,
spotify:track:1MVIyF0DeorNOJQKWQWeY3,"Too Many Hataz","Side 2 Syde",Skyballin',10,1997,11,3,782,"deep g funk"
spotify:track:4b4ZWryYefhEism5dpmVv7,"Last Day",Brownside,"Eastside Drama",40,1997,43,37,116698,"chicano rap, west coast rap"
spotify:track:2sHLThFyP6JiLhOLIsBcnE,"Like My Watch","Mr. Capone-E","The Blue Album (Born Leader U Envy)",6,2010,23,49,242846,"chicano rap, g funk, west coast rap"
spotify:track:2RuPhjHnsIrHhkRDEc7yF4,"Who Got Gunz","Gang Starr","The Ownerz",44,2003,54,61,876177,"alternative hip hop, conscious hip hop, east coast hip hop, hardcore hip hop, hip hop"
spotify:track:1GKkkhwzNDJb9L6ZpXBBGe,"Best of Things",Xzibit,Restless,54,2000,61,64,1867596,"detroit hip hop, g funk, gangster rap, hardcore hip hop, hip hop, west coast rap"
spotify:track:4UmHbauXS8YYIGlYvAsDRr,"The Rain",DMX,"Grand Champ",60,2003,61,68,4495209,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:6VCKJDqKASJMcWu8M8fncF,"N.Y.C. Everything","Method Man","Wu Tang Vs. Shaolin Masters",32,2011,39,69,1960195,"east coast hip hop, hardcore hip hop, hip hop"
spotify:track:1sHORj8kcuIce9Fi6nspRX,"Beneath The Surface",GZA,"Beneath The Surface",43,1999,52,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:6JeNcjFXvc2pjUMgRtuosy,"Breaker, Breaker",GZA,"Beneath The Surface",51,1999,52,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:5XnAEMfcOXv0tzn3oPb3JS,Publicity,GZA,"Beneath The Surface",58,1999,52,60,503110,"east coast hip hop, hardcore hip hop"
spotify:track:2OM8YFJ725IfDw5wKwNQV0,"Cereal Killer","Method Man",Blackout!,46,1999,63,69,1960195,"east coast hip hop, hardcore hip hop, hip hop"
spotify:track:0Fs9cdPDhptWEDJmiCbkEW,"She Knows (feat. Amber Coffman & Cults)","J. Cole","Born Sinner (Deluxe Version)",80,2013,79,84,20867558,"conscious hip hop, hip hop, north carolina hip hop, rap"
spotify:track:5CSlIOlkQZt5qwlTBrEkYQ,Sunshine,"Evil Ebenezer",Howl,64,2013,55,45,38830,"bc underground hip hop, canadian hip hop, canadian old school hip hop, canadian underground hip hop, outer hip hop"
spotify:track:0qHXyED9mnRk3DnXowUe6Y,"Ghetto Reporter",Nas,"King's Disease III",52,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:0N7KYoFclzCaF5COp7BIlH,Legit,Nas,"King's Disease III",53,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:6tSemeCMDHYp5gqmKDJcn2,Thun,Nas,"King's Disease III",53,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:5MfCvL6jCTkxPCBQf3OkYH,"Michael & Quincy",Nas,"King's Disease III",55,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:0ANy8lwyUDIfWvLZy6g9qd,30,Nas,"King's Disease III",55,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:6wkcCWy0qkFbIpHNh6dBg5,Hood2Hood,Nas,"King's Disease III",48,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:4w1bfkfaTMFl3P7JWx2ht3,"I'm on Fire",Nas,"King's Disease III",47,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:3iuBfAec9qN2UylQv9NcKR,"Get Light",Nas,"King's Disease III",48,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:0SDeT0QjNake7gJLDAOLcG,"First Time",Nas,"King's Disease III",45,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:2R4eQAxpjeJohoHc6cUBzl,Beef,Nas,"King's Disease III",46,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:1iapnxbK1ZDsuTL3jMoOtJ,"Ultra Black (feat. Hit-Boy)",Nas,"King's Disease",44,2020,57,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:3w11abq9POHzWef5Hz1LDI,"All Bad (feat. Anderson .Paak)",Nas,"King's Disease",48,2020,57,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:5HCPqll3QeQz3SVCWMxJuC,"The Definition (feat. Brucie B.)",Nas,"King's Disease",39,2020,57,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:5z37OkOEzss0a6F5bxjlkS,"Hip Hop Is Dead",Nas,"Hip Hop Is Dead (Expanded Edition)",50,2007,55,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:6QdVBqkKNUqCqercvUHMkP,"Stunt 101",G-Unit,"Beg For Mercy",61,2003,71,60,2290537,"gangster rap, hardcore hip hop, hip hop, nyc rap, pop rap, queens hip hop, rap, southern hip hop"
spotify:track:378Q6JC8zwp6s82Qdk2UBf,"What Would U Do?","Tha Dogg Pound","Murder Was The Case (The Soundtrack)",49,1994,44,49,646324,"g funk, west coast rap"
spotify:track:22skzmqfdWrjJylampe0kt,"Can't Hold Us (feat. Ray Dalton)","Macklemore & Ryan Lewis","The Heist",86,2012,80,72,2639347,"pop rap, seattle hip hop"
spotify:track:0hXDGoxfMhhqHZ7l1HprJ4,"Til My Last Breath - Bonus Track",Nas,"King's Disease III",46,2023,59,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:2igwFfvr1OAGX9SKDCPBwO,"Empire State Of Mind",JAY-Z,"The Blueprint 3",85,2009,79,82,8513764,"east coast hip hop, gangster rap, hip hop, pop rap, rap"
spotify:track:01wKeKPgYxdPYA8rfMveYc,"Shot You Down (feat. Jay Rock & ScHoolboy Q)","Isaiah Rashad","Cilvia Demo",53,2014,65,65,1304109,"hip hop, indie hip hop, rap, tennessee hip hop, underground hip hop"
spotify:track:0rLNG4m2VQCONxX2hd5cW4,"Shook Ones - Freestyle","J. Cole","The Blow Up",60,2014,53,84,20867558,"conscious hip hop, hip hop, north carolina hip hop, rap"
spotify:track:3AoEnlrURQTCYvNVFqSXQo,F.A.Y.B.A.N.,Screwball,"Y2k The Album",31,2012,32,23,23238,"queens hip hop"
spotify:track:06bYhzNd9JO6toOsfmNqui,"Who Shot Rudy",Screwball,"Y2k The Album",37,2012,32,23,23238,"queens hip hop"
spotify:track:7cXlDCmulkI5UWLCtSjhRF,"Office Hours (feat. 50 Cent)",Nas,"Magic 2",71,2023,71,73,3356487,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap"
spotify:track:7835fDGuyV3vVLDyPtedFQ,"Your Heart Deserves","Verb T","Your Heart Deserves",40,2023,29,39,41983,"uk alternative hip hop, uk hip hop"
spotify:track:4RRvVSpreSh8psHZodRUU7,"Severe Punishment (feat. U-God, GZA, Raekwon, RZA & Masta Killa)","Wu-Tang Clan","Wu-Tang Forever",50,1997,64,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
spotify:track:31GUM30kjMPY93SrVh1InN,"It's Yourz (feat. Raekwon, U-God, RZA, Inspectah Deck & Ghostface Killah)","Wu-Tang Clan","Wu-Tang Forever",50,1997,64,66,2799812,"east coast hip hop, gangster rap, hardcore hip hop, hip hop, rap"
